symbol,timestamp,date,week,hour,signal,source,confidence,entry_price,stop_loss,tp1,tp2,outcome,pnl_pct,exit_price,is_winner,executed,execution_mode,ml_probability,ml_vote,lstm_probability,lstm_vote,confluence_score,votes_for,votes_against,market_regime,market_regime_base,rsi,adx,atr,bb_position,trend,macd_histogram,cvd,orderbook_imbalance,operation_type,block_reason,voter_rsi,voter_macd,voter_trend,voter_adx,voter_bb,voter_orderbook,voter_cvd,voter_regime,voter_setup_validator,voter_llm,risk_distance_pct,reward_distance_pct,risk_reward
PAXGUSDT,2026-03-21 04:04:01.511774+00:00,2026-03-21,12,4,SELL,AGNO,6,4514.45,4569.68523275,4403.9795345,4293.50906902,TP2_HIT,3.670562266499784,4293.50906902,True,False,,0.21707165796188324,0,0.02737836167216301,0,1.0,5.0,0,,,33.40709957756193,34.312040314323916,30.373582836334755,0.2855100555760262,strong_bearish,-0.4643962168796705,-1.0,0.05316242908174003,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.2235207555737742,2.4470415111475283,1.9999999999999836
PAXGUSDT,2026-03-21 05:03:43.388606+00:00,2026-03-21,12,5,SELL,AGNO,8,4508.24,4569.28744171,4386.14511658,4264.05023316,TP2_HIT,4.062390758477806,4264.05023316,True,False,,0.32755536370164534,0,0.028815262019634247,0,0.667,4.0,2,,,32.166817101557896,34.5356157268951,29.04761271895845,0.27383591019322007,strong_bearish,0.4624173412399699,1.0,-0.3210325047801149,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.3541302528259451,2.7082605056518703,1.9999999999999853
PAXGUSDT,2026-03-21 05:15:34.439295+00:00,2026-03-21,12,5,SELL,AGNO,8,4508.96,4569.28744171,4388.30511658,4267.65023316,TP2_HIT,4.013837450986479,4267.65023316,True,False,,0.3275051978463134,0,0.029053300619125366,0,0.667,4.0,2,,,32.166817101557896,34.5356157268951,29.04761271895845,0.27383591019322007,strong_bearish,0.4624173412399699,1.0,-0.45599156303554983,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.3379458169954963,2.6758916339909926,2.0
PAXGUSDT,2026-03-21 06:03:45.546133+00:00,2026-03-21,12,6,NO_SIGNAL,AGNO,8,4509.02,4550.0,4420.0,4350.0,INVALID,0.0,0.0,False,False,,,0,0.023750819265842438,0,0.5,3.0,3,,,32.69281539293029,34.74309405332319,27.2599257896594,0.2998033993093211,strong_bearish,1.5206561245380428,1.0,0.5986033670762736,DAY_TRADE,"Confluência: confluência insuficiente: score=50.0% (mín 55%), votos=3 (mín 4). Votos: [MACD contra (1.5207) | Trend aligned (strong_bearish) | ADX strong trend (34.7 >= 27.75) | Orderbook contra (strong_buy_pressure, imb=0.60) | CVD contra (positive) | Bi-LSTM contra prob=2.4% (ignorado: acc=55.9% < 60.0%)]",0,0,0,0,0,0,0,0,0,0,0.9088449374808618,1.9742649178757339,2.1722791605661635
PAXGUSDT,2026-03-21 07:05:07.481186+00:00,2026-03-21,12,7,NO_SIGNAL,AGNO,8,4510.15,4560.57,4440.08,4380.0,INVALID,0.0,0.0,False,False,,,0,0.021888334304094315,0,0.5,3.0,3,,,33.22168527126998,34.79676671994109,25.569217182867884,0.32583382858417925,strong_bearish,2.5972234991661907,1.0,0.5050964688751368,DAY_TRADE,"Confluência: confluência insuficiente: score=50.0% (mín 55%), votos=3 (mín 4). Votos: [MACD contra (2.5972) | Trend aligned (strong_bearish) | ADX strong trend (34.8 >= 27.75) | Orderbook contra (strong_buy_pressure, imb=0.51) | CVD contra (positive) | Bi-LSTM contra prob=2.2% (ignorado: acc=55.9% < 60.0%)]",0,0,0,0,0,0,0,0,0,0,1.1179229072203822,1.553606864516695,1.389726299087656
PAXGUSDT,2026-03-21 08:03:50.216160+00:00,2026-03-21,12,8,NO_SIGNAL,AGNO,8,4507.08,4556.56,4416.6,4326.12,INVALID,0.0,0.0,False,False,,,0,0.031161827966570854,0,0.6,3.0,2,,,32.508698474185906,34.968641925672955,24.234987836098195,0.32159454098985946,strong_bearish,3.2859669152231206,1.0,0.1819946546631031,DAY_TRADE,"Confluência: confluência insuficiente: score=60.0% (mín 55%), votos=3 (mín 4). Votos: [MACD contra (3.2860) | Trend aligned (strong_bearish) | ADX strong trend (35.0 >= 27.75) | CVD contra (positive) | Bi-LSTM contra prob=3.1% (ignorado: acc=55.9% < 60.0%)]",0,0,0,0,0,0,0,0,0,0,1.0978283056879503,2.0075081871189235,1.8286176232821083
PAXGUSDT,2026-03-21 09:03:48.834017+00:00,2026-03-21,12,9,SELL,AGNO,8,4505.98,4567.42440467,4383.09119066,4260.20238133,TP2_HIT,4.090857349677523,4260.20238133,True,False,,0.298348634088241,0,0.022135557606816292,0,0.8,4.0,1,,,32.457501588484575,35.184936131857135,22.837489241266773,0.3170810368360013,strong_bearish,3.9145877298000045,-1.0,-0.046480144404332124,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.3636191165961689,2.7272382331923173,1.9999999999999851
PAXGUSDT,2026-03-21 10:03:48.893228+00:00,2026-03-21,12,10,SELL,AGNO,8,4505.55,4567.0282443,4382.5935114,4259.63702281,TP2_HIT,4.093500968694161,4259.63702281,True,False,,0.33568761092503646,0,0.021252261474728584,0,0.833,5.0,1,,,32.47952383814157,35.40272601764831,21.516954676311048,0.3263047323076661,strong_bearish,4.483432723689049,-1.0,-0.6129683077871494,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.3645003229350348,2.7290006458700895,2.0000000000000147
PAXGUSDT,2026-03-21 11:03:59.395432+00:00,2026-03-21,12,11,SELL,AGNO,8,4506.35,4701.77193771,4115.50612458,3724.66224916,EXPIRED,1.5165266790196088,4438.01,True,False,,0.2553132219580163,0,0.02095627225935459,0,0.667,4.0,2,,,32.588395651640404,35.37754230109882,20.30645903160036,0.34754872639332424,strong_bearish,4.9862603573419335,-1.0,0.30854860186418154,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,4.336590316109485,8.673180632218992,2.000000000000005
PAXGUSDT,2026-03-21 12:04:23.967935+00:00,2026-03-21,12,12,SELL,AGNO,8,4506.0,4701.44308524,4115.11382952,3724.22765904,EXPIRED,2.456724367509983,4395.3,True,False,,0.4676509108148369,0,0.023827174678444862,0,0.714,5.0,2,,,32.16344116665585,35.36767933871696,19.210284134689683,0.3495902602453469,strong_bearish,5.283626614001534,-1.0,-0.9236353674405864,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,4.337396476697738,8.674792953395476,2.0
PAXGUSDT,2026-03-21 13:03:29.812745+00:00,2026-03-21,12,13,NO_SIGNAL,AGNO,7,4507.65,4553.73,4417.5,4352.9,INVALID,0.0,0.0,False,False,,,0,0.008478790521621704,0,0.429,3.0,4,,,33.784098183430174,35.36222674743543,18.083121986469347,0.396091730175702,strong_bearish,5.7309079441804585,1.0,0.7640246109301484,DAY_TRADE,"Confluência: confluência insuficiente: score=42.9% (mín 55%), votos=3 (mín 4). Votos: [RSI contra SELL (33.8 < 35.72) | MACD contra (5.7309) | Trend aligned (strong_bearish) | ADX strong trend (35.4 >= 27.28) | Orderbook contra (strong_buy_pressure, imb=0.76) | CVD contra (positive) | Bi-LSTM contra prob=0.8% (ignorado: acc=55.9% < 60.0%)]",0,0,0,0,0,0,0,0,0,0,1.0222621543376245,1.9999334464743193,1.9563802083333288
PAXGUSDT,2026-03-21 14:03:47.482993+00:00,2026-03-21,12,14,NO_SIGNAL,AGNO,8,4503.55,4555.0,4413.0,4348.0,INVALID,0.0,0.0,False,False,,,0,0.0064348578453063965,0,0.429,3.0,4,,,33.05358203824006,35.373096537741475,17.075756563872364,0.21261931222227537,strong_bearish,5.873797650000277,1.0,0.35282829205885047,DAY_TRADE,"Confluência: confluência insuficiente: score=42.9% (mín 55%), votos=3 (mín 4). Votos: [RSI contra SELL (33.1 < 35.72) | MACD contra (5.8738) | Trend aligned (strong_bearish) | ADX strong trend (35.4 >= 27.28) | Orderbook contra (buy_pressure, imb=0.35) | CVD contra (positive) | Bi-LSTM contra prob=0.6% (ignorado: acc=55.9% < 60.0%)]",0,0,0,0,0,0,0,0,0,0,1.1424320813580358,2.0106360537797996,1.7599611273080755
PAXGUSDT,2026-03-21 15:03:45.215163+00:00,2026-03-21,12,15,NO_SIGNAL,AGNO,8,4504.4,4558.45,4414.31,4349.75,INVALID,0.0,0.0,False,False,,,0,0.010106250643730164,0,0.429,3.0,4,,,32.72203306638758,35.411633806409995,16.031060159169595,0.18861164978336775,strong_bearish,5.899472782954014,1.0,0.6211888663043932,DAY_TRADE,"Confluência: confluência insuficiente: score=42.9% (mín 55%), votos=3 (mín 4). Votos: [RSI contra SELL (32.7 < 35.72) | MACD contra (5.8995) | Trend aligned (strong_bearish) | ADX strong trend (35.4 >= 27.28) | Orderbook contra (strong_buy_pressure, imb=0.62) | CVD contra (positive) | Bi-LSTM contra prob=1.0% (ignorado: acc=55.9% < 60.0%)]",0,0,0,0,0,0,0,0,0,0,1.1999378385578585,2.000044401030087,1.666790009250674
PAXGUSDT,2026-03-21 16:03:18.555236+00:00,2026-03-21,12,16,SELL,AGNO,8,4506.5,4622.69058106,4274.11883787,4041.73767574,TP1_HIT,5.156577435482084,4274.11883787,True,False,,0.11670682854089447,0,0.015552477911114693,0,0.571,4.0,3,,,34.14480005198168,34.62267867205951,15.635270215612652,0.3240050882414872,strong_bearish,6.0551444005401045,-1.0,0.5046000093401205,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,2.5782887176300924,5.156577435482084,2.0000000000860645
PAXGUSDT,2026-03-21 21:03:11.481481+00:00,2026-03-21,12,21,SELL,AGNO,8,4506.91,4532.39495506,4455.94008988,4404.97017978,TP1_HIT,1.1309280664579378,4455.94008988,True,False,,0.3839936543763458,0,0.0173258688300848,0,0.667,4.0,2,,,35.94776651636807,30.422032013737983,11.716516853204352,0.40750742472947366,strong_bearish,6.000427441624133,1.0,-0.20652709679093034,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.565464033228979,1.1309280664579378,1.9999999999999643
PAXGUSDT,2026-03-22 02:03:44.706004+00:00,2026-03-22,12,2,SELL,AGNO,8,4500.8,4525.67398681,4451.05202638,4401.30405277,TP1_HIT,1.1053140246178517,4451.05202638,True,False,,0.2537093959916587,0,0.06223239377140999,0,0.833,5.0,1,,,35.42439613901123,29.402113702546348,10.146622695590173,-0.05902317619994,strong_bearish,4.237067839134767,-1.0,-0.876311129273941,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.5526570123089258,1.1053140246178517,2.0
PAXGUSDT,2026-03-22 07:01:57.517091+00:00,2026-03-22,12,7,SELL,AGNO,7,4506.41,4707.07111721,4105.08776558,3703.76553117,EXPIRED,1.8779915720052127,4421.78,True,False,,0.18547996607645117,0,0.0824207216501236,0,0.667,4.0,2,,,40.39325352421398,29.011698149739054,8.078057357881802,0.5442793722136032,strong_bearish,3.5809391525316308,-1.0,0.6871548191697844,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,4.452793181490369,8.905586362980719,1.9999999999999956
PAXGUSDT,2026-03-22 12:02:43.205073+00:00,2026-03-22,12,12,SELL,AGNO,8,4470.0,4517.15520315,4375.6895937,4281.3791874,SL_HIT,-1.0549262449664336,4517.15520315,False,False,,0.060004152612345554,0,0.18251416087150574,0,0.571,4.0,3,,,23.394492997681635,34.41799734150339,9.25067716554027,-0.3254482261300408,strong_bearish,-0.07850331388643994,1.0,0.43396557010819575,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.0549262449664336,2.1098524899328877,2.0000000000000195
PAXGUSDT,2026-03-22 17:01:30.376755+00:00,2026-03-22,12,17,SELL,AGNO,7,4486.58,4513.89198035,4431.95603929,4377.33207858,SL_HIT,-0.6087483194326266,4513.89198035,False,False,,0.42086133227580175,0,0.03356228768825531,0,0.8,4.0,1,,,29.7777755956473,43.68329890682053,9.339934515620257,0.17946138780193163,strong_bearish,-0.7196114502069317,1.0,-0.19708125164343915,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.6087483194326266,1.2174966390881174,2.0000000003661023
PAXGUSDT,2026-03-22 22:01:25.849444+00:00,2026-03-22,12,22,SELL,AGNO,8,4479.36,4512.71552834,4412.64894331,4345.93788663,SL_HIT,-0.744649421792401,4512.71552834,False,False,,0.5336196119381714,0,0.04068772494792938,0,0.667,4.0,2,,,37.196319758197575,38.8737579109951,9.785094475788062,0.24973326064953033,strong_bearish,1.5138275349718917,1.0,-0.9106009041499468,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.744649421792401,1.489298843808046,2.000000000299797
PAXGUSDT,2026-03-23 03:01:38.647135+00:00,2026-03-23,13,3,SELL,AGNO,8,4372.6,4550.65723039,4016.48553922,3660.37107844,SL_HIT,-4.0721133968348315,4550.65723039,False,False,,0.4905060627158316,0,0.005406572017818689,0,0.833,5.0,1,,,26.978021408596618,38.60103583117707,36.32410129762481,-0.11129439074182809,strong_bearish,-11.210600006192974,1.0,-0.5878513731825525,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,4.0721133968348315,8.144226793669674,2.0000000000000027
PAXGUSDT,2026-03-23 08:01:12.617076+00:00,2026-03-23,13,8,SELL,AGNO,8,4244.04,4493.50979426,3745.10041147,3246.16082295,SL_HIT,-5.8781207118688705,4493.50979426,False,False,,0.4757446744184181,0,0.8222087025642395,0,0.833,5.0,1,,,17.857044689537954,45.92061934936544,50.210980877292506,-0.09490951611933504,strong_bearish,-22.280778713089305,-1.0,-0.07128250073035343,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,5.8781207118688705,11.756241423973385,2.0000000000400884
PAXGUSDT,2026-03-23 12:04:14.479969+00:00,2026-03-23,13,12,NO_SIGNAL,AGNO,6,4361.9,4450.0,4260.0,4205.0,INVALID,0.0,0.0,False,False,,,0,0.7260305881500244,0,0.6,3.0,2,,,49.12358140996311,43.630684762384625,60.80358480634606,0.48545920240941937,neutral,-3.4243861788226866,1.0,0.4647138239986907,DAY_TRADE,"Confluência: confluência insuficiente: score=60.0% (mín 55%), votos=3 (mín 4). Votos: [MACD aligned (-3.4244) | ADX strong trend (43.6 >= 18.23) | Orderbook contra (buy_pressure, imb=0.46) | CVD contra (positive) | Bi-LSTM prob=72.6% (ignorado: acc=54.4% < 60.0%)]",0,0,0,0,0,0,0,0,0,0,2.019762030307902,2.336137921547941,1.1566401816117957
PAXGUSDT,2026-03-23 17:04:55.036318+00:00,2026-03-23,13,17,SELL,AGNO,7,4389.05,4499.35908954,4138.18,3887.31,SL_HIT,-2.5132794007814914,4499.35908954,False,False,,0.6887397485921182,0,0.5776932239532471,0,0.8,4.0,1,,,48.1578289353708,33.00696580059723,69.70863178893659,0.5332955874197357,strong_bearish,13.935208231246985,-1.0,-0.1699656571963783,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,2.5132794007814914,5.7158154953805465,2.274245948780403
PAXGUSDT,2026-03-23 22:05:06.463845+00:00,2026-03-23,13,22,NO_SIGNAL,AGNO,4,4400.75,4478.0,4310.0,4250.0,INVALID,0.0,0.0,False,False,,,0,0.42515140771865845,0,0.556,2.5,2,,,51.9152608249019,24.37462929126027,61.49318284908559,0.6813008065683483,neutral,11.545395279628572,1.0,-0.7221171105612965,DAY_TRADE,"Confluência: confluência insuficiente: score=55.6% (mín 55%), votos=2 (mín 4). Votos: [MACD contra (11.5454) | ADX strong trend (24.4 >= 22.69) | Orderbook aligned (strong_sell_pressure, imb=-0.72) | CVD contra (positive)]",0,0,0,0,0,0,0,0,0,0,1.7553826052377437,2.062148497415213,1.1747572815533978
PAXGUSDT,2026-03-24 02:22:28.688721+00:00,2026-03-24,13,2,SELL,AGNO,8,4340.82,4391.40472369,4221.88221525,4138.18,SL_HIT,-1.1653264519146134,4391.40472369,False,False,,0.7689619125815921,0,0.5501859188079834,0,0.8,4.0,1,,,41.34140699948994,21.68578427173383,62.72276316650455,0.35385235153065825,bearish,-0.5794646925629516,1.0,-0.3008638830435264,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.1653264519146134,2.739984259886381,2.3512589587103503
PAXGUSDT,2026-03-24 07:04:01.203586+00:00,2026-03-24,13,7,BUY,AGNO,5,4421.86,4355.1426534,4583.555,4688.6635,TP1_HIT,3.6567191181991436,4583.555,True,False,,0.6626105958187656,0,0.6372232437133789,0,0.8,4.0,1,,,52.15002944252111,21.03361720022959,58.15080446725231,0.5371301618925328,neutral,-0.8277504649279415,1.0,0.25519226814723406,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.5088073028092133,3.6567191181991436,2.423582594934942
PAXGUSDT,2026-03-24 12:03:36.082647+00:00,2026-03-24,13,12,NO_SIGNAL,AGNO,4,4416.3,4495.0,4331.79,4247.28,INVALID,0.0,0.0,False,False,,,0,0.6396459341049194,0,0.714,2.5,1,,,51.725718535459954,15.602017878557849,51.607453272577075,0.579177167867782,neutral,6.405851336446455,-1.0,0.14937556687364822,DAY_TRADE,"Confluência: confluência insuficiente: score=71.4% (mín 55%), votos=2 (mín 4). Votos: [MACD contra (6.4059) | ADX weak trend (15.6 < 16.18) | CVD aligned (negative) | Bi-LSTM win prob=64.0%]",0,0,0,0,0,0,0,0,0,0,1.7820347349591246,1.9135928265742865,1.0738246505717968
PAXGUSDT,2026-03-24 16:04:36.873445+00:00,2026-03-24,13,16,NO_SIGNAL,AGNO,5,4418.07,4333.04,4503.1,4568.13,INVALID,0.0,0.0,False,False,,,0,0.6614555716514587,0,0.6,3.0,2,,,52.82300381100394,13.433267186954021,49.94131697173124,0.6514096244841898,neutral,2.97572576024412,-1.0,-0.27786487495334083,DAY_TRADE,"Confluência: confluência insuficiente: score=60.0% (mín 55%), votos=3 (mín 4). Votos: [MACD aligned (2.9757) | ADX weak trend (13.4 < 17.93) | Orderbook contra (sell_pressure, imb=-0.28) | CVD contra (negative) | Bi-LSTM win prob=66.1%]",0,0,0,0,0,0,0,0,0,0,1.9245960340148471,1.9245960340148676,1.0000000000000107
PAXGUSDT,2026-03-24 21:03:19.093122+00:00,2026-03-24,13,21,SELL,AGNO,4,4483.66,4506.66923711,4372.58789474,4329.84560894,SL_HIT,-0.5131797930708385,4506.66923711,False,False,,0.9081623912509608,0,0.7165550589561462,0,0.818,4.5,1,,,61.56265431018594,12.647682651228223,49.03079037390629,1.0809885529804972,neutral,5.07771893154304,-1.0,-0.6603787015945332,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.5131797930708385,2.477264227439194,4.827283265803174
PAXGUSDT,2026-03-25 01:30:44.890772+00:00,2026-03-25,13,1,NO_SIGNAL,AGNO,5,4575.08,4800.0,4450.0,4332.0,INVALID,0.0,0.0,False,False,,,0,0.2194059193134308,0,0.5,4.0,4,,,70.23645128147041,14.86741730463394,48.81073781071954,1.1240753832561745,bullish,16.344325606072967,1.0,-0.5104595168931432,DAY_TRADE,"Confluência: confluência insuficiente: score=50.0% (mín 55%), votos=4 (mín 4). Votos: [RSI overbought (70.2 > 68.9) | MACD contra (16.3443) | Trend contra (bullish) | ADX weak trend (14.9 < 15.31) | BB near upper band (1.12) | Orderbook aligned (strong_sell_pressure, imb=-0.51) | CVD contra (positive) | Bi-LSTM contra (prob=21.9%)]",0,0,0,0,0,0,0,0,0,0,4.916198186698376,2.733941264415047,0.5561088386982033
PAXGUSDT,2026-03-25 06:04:25.110062+00:00,2026-03-25,13,6,NO_SIGNAL,AGNO,6,4545.35,4730.0,4450.0,4350.0,INVALID,0.0,0.0,False,False,,,0,0.19043974578380585,0,0.286,2.0,5,,,63.321581360344496,19.336512315873758,40.823422385630074,0.7589622657383249,bullish,10.221399036495342,1.0,0.7653858169322088,DAY_TRADE,"Confluência: confluência insuficiente: score=28.6% (mín 55%), votos=2 (mín 4). Votos: [MACD contra (10.2214) | Trend contra (bullish) | ADX strong trend (19.3 >= 15.24) | Orderbook contra (strong_buy_pressure, imb=0.77) | CVD contra (positive) | Bi-LSTM contra (prob=19.0%)]",0,0,0,0,0,0,0,0,0,0,4.062393435048998,2.0977482482097165,0.5163823449769864
PAXGUSDT,2026-03-25 11:04:22.949664+00:00,2026-03-25,13,11,NO_SIGNAL,AGNO,6,4556.53,4688.66,4450.0,4372.59,INVALID,0.0,0.0,False,False,,,0,0.3769989311695099,0,0.5,3.0,3,,,62.328279315584076,18.2502525870392,35.72071309163888,0.6706009717189096,bullish,-0.8908887188035308,-1.0,0.26887989846105015,DAY_TRADE,"Confluência: confluência insuficiente: score=50.0% (mín 55%), votos=3 (mín 4). Votos: [MACD aligned (-0.8909) | Trend contra (bullish) | ADX weak trend (18.3 < 22.32) | Orderbook contra (buy_pressure, imb=0.27) | CVD aligned (negative) | Bi-LSTM contra (prob=37.7%)]",0,0,0,0,0,0,0,0,0,0,2.8997943610598442,2.3379633185779474,0.8062514190569867
PAXGUSDT,2026-03-25 16:04:26.621403+00:00,2026-03-25,13,16,NO_SIGNAL,AGNO,4,4558.62,4683.71,4470.48,4370.48,INVALID,0.0,0.0,False,False,,,0,0.4188503921031952,0,0.429,1.5,2,,,59.47308938878466,15.349832878532625,38.07867527273523,0.6062739385796078,bullish,-3.973245121953809,1.0,-0.019110732257266214,DAY_TRADE,"Confluência: confluência insuficiente: score=42.9% (mín 55%), votos=2 (mín 4). Votos: [MACD aligned (-3.9732) | Trend contra (bullish) | ADX weak trend (15.3 < 20.48) | CVD contra (positive)]",0,0,0,0,0,0,0,0,0,0,2.744032185178851,1.9334798689077028,0.7046126788712145
PAXGUSDT,2026-03-25 21:03:51.432091+00:00,2026-03-25,13,21,SELL,AGNO,7,4507.07,4590.62470222,4339.96059556,4172.85119112,SL_HIT,-1.8538585426895935,4590.62470222,False,False,,0.9982020969335041,0,0.5148864984512329,0,1.0,4.0,0,,,46.137845809622725,14.225126455203,36.93234073153848,-0.13093490266059163,neutral,-9.438098699261296,-1.0,-0.568363417253936,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.8538585426895935,3.707717085379187,2.0
PAXGUSDT,2026-03-26 01:16:53.613055+00:00,2026-03-26,13,1,SELL,AGNO,4,4527.43,4582.48071411,4366.48526316,4205.54052632,TP1_HIT,3.5548807345447764,4366.48526316,True,False,,0.535393257799202,0,0.6194593906402588,0,0.818,4.5,1,,,53.14536613552306,14.87672387543809,35.0690470386342,0.40868657206533127,bullish,-8.496863838539474,-1.0,-0.8815268422126964,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.2159373885405123,3.5548807345447764,2.9235721905152485
PAXGUSDT,2026-03-26 06:05:24.338289+00:00,2026-03-26,13,6,SELL,AGNO,6,4442.91,4480.05074326,4366.48526316,4290.06052632,SL_HIT,-0.8359553369300731,4480.05074326,False,False,,0.7015886388958873,0,0.4483761787414551,0,1.0,3.0,0,,,34.313180968990345,16.483721087220538,34.87607754283641,-0.2877533448392974,neutral,-10.456836884132736,-1.0,-0.04971651757591027,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.8359553369300731,1.7201504608466107,2.0577061774180643
PAXGUSDT,2026-03-26 11:04:48.282634+00:00,2026-03-26,13,11,SELL,AGNO,8,4446.36,4478.97993855,4365.93263158,4285.50526316,SL_HIT,-0.733632421801212,4478.97993855,False,False,,0.5313864431560906,0,0.41850095987319946,0,0.8,4.0,1,,,39.339758592057805,25.73365992224118,33.98072849237761,0.16520488093150282,strong_bearish,-11.375992320916684,-1.0,0.8121261279529554,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.733632421801212,1.8088361810559597,2.4655892069422323
PAXGUSDT,2026-03-26 16:04:57.821967+00:00,2026-03-26,13,16,SELL,AGNO,8,4438.05,4472.87246799,4361.63526316,4285.22052632,TP1_HIT,1.7218088313561122,4361.63526316,True,False,,0.9057521224021912,0,0.4554390609264374,0,0.667,4.0,2,,,41.711249109046335,25.746730922394047,34.416026626586884,0.26780493799927096,strong_bearish,-2.640577560891117,1.0,0.8172845629262245,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.784634422550433,1.7218088313561122,2.194408990825841
PAXGUSDT,2026-03-26 21:14:04.911703+00:00,2026-03-26,13,21,SELL,AGNO,8,4391.11,4436.63230056,4277.08779436,4163.06558871,SL_HIT,-1.0366923297298425,4436.63230056,False,False,,,1,0.7244429588317871,0,0.75,6.0,2,,,37.22564972374498,29.939853849480944,38.00740188161865,0.18755007153749287,strong_bearish,-6.169185921477734,1.0,0.80917288858722,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.0366923297298425,2.5966601984464024,2.5047549055591842
PAXGUSDT,2026-03-27 02:04:38.375932+00:00,2026-03-27,13,2,SELL,AGNO,7,4434.7,4524.5023746,4255.09525079,4075.49050158,SL_HIT,-2.024993226148328,4524.5023746,False,False,,,0,0.6755543947219849,0,0.714,5.0,2,,,46.840651211306245,27.45585320826683,35.34124868112179,0.5037911317964231,strong_bearish,2.076551046923811,-1.0,0.4258812332166286,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,2.024993226148328,4.049986452522148,2.0000000001113545
